,Source,Likes,Text,Image,Retweets
110,Twitter Web App,1,"LIVE Freedom Convoy Arriving in Ottawa – Jan 29, 2022
https://t.co/QaBkzPMwgi
CONVOI DE LA LIBERTÉ - OTTAWA - 29 JANV 2022
(Has some English half-way through.)
https://t.co/aC1FwTObY7
**WE GOT A GREAT BIG CONVOY - AINT SHE A BEAUTIFUL SIGHT!!
9:36 https://t.co/xHJmsqMLfC https://t.co/zzjNdK0iuu",https://pbs.twimg.com/media/FKS1KefVgAIu0Pz.jpg,1
111,Twitter Web App,0,"Freedom Convoy 2022

https://t.co/jl8m1FXW3R

https://t.co/ToEoi7te7g
#TrudeauHasGotToGo #whereistrudeau #woisttrudeau #FreedomConvoy2022 #freedomconvoy22 #freedomconvoy #markushaintz https://t.co/WoKjB6s4k4",https://pbs.twimg.com/media/FKS1oXrXoAMka5R.jpg,0
112,Twitter for iPhone,3,"Spotting disinformation 101: on the Freedom Convoy 2022 GoFundMe, a political imposter. The real Mayor of @St_Catharines has no c in his last name. #cdnpoli https://t.co/85P3oS6VOg",https://pbs.twimg.com/media/FKS1nV8VkAIZVuf.jpg,3
113,Twitter Web App,0,"Freedom Convoy 2022

https://t.co/jl8m1FXW3R

https://t.co/ToEoi7te7g

https://t.co/oGbLlF4DNh

#TrudeauHasGotToGo #whereistrudeau #woisttrudeau #FreedomConvoy2022 #freedomconvoy22 #freedomconvoy #markushaintz https://t.co/Y71Wu0Xd3a",https://pbs.twimg.com/media/FKS02ERXoAkLwQI.jpg,0
114,Twitter for iPhone,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
115,Twitter for iPhone,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
116,Twitter for iPhone,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
117,Twitter for iPad,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
118,Twitter Web App,57,"Dziesiątki tysięcy witają konwój wolności 2022, gdy przybywa do Ottawy w Kanadzie Canadian Freedom Convoy jest obecnie największym i najdłuższym konwojem kierowców ciężarówek o długości 43 mil!! Oto transmisja wideo na żywo z dzisiejszego rajdu. https://t.co/nFuxsfRGAa https://t.co/2zEaIhpBo2",https://pbs.twimg.com/media/FKSz0S6X0AIhXDZ.jpg,57
119,Twitter Web App,0,"Traduction du 2e message de D.J. Dichter, coéquipier de Tamara Lich sur le site de GoFundMe.
#freedomconvoy 
Je publie ici la traduction de son message original que vous trouverez sur ce lien: https://t.co/vVCQKyR8Wu https://t.co/ar9B2BZ6G0",https://pbs.twimg.com/media/FKSzEnAX0AIEICw.jpg,0
120,Twitter for Android,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
121,TweetDeck,2,"Sam en direct - Freedom Convoy Ottawa 2022 -
Vos images deviennent nos images, transmettez en direct avec moi et Tristan et Olivier qui viendront commenter la journée.
https://t.co/z6LbcjavPh #polqc  @francoislegault  @drainvillepm #FreedomConvoy2022 https://t.co/behDXVKB4Z",https://pbs.twimg.com/media/FKSyYrdXwAclZRP.jpg,2
122,Twitter for iPhone,2,I think this “small fringe minority” #TruckersForFreedom2022 gofundme will hit 10 million by Sunday January 30th! 🔮 So if 90% supports the mandates. Why does this gofundme keep growing. Riddle me that? 🤣😂 https://t.co/iFSK0qntvy #TruckersConvoy2022 https://t.co/mwzVLRcVZ7,https://pbs.twimg.com/media/FKSx5DkXwAYwSXi.jpg,2
123,Twitter Web App,0,"Keep on Truckin'

https://t.co/VyZVCN911D https://t.co/W6SGEyUEfE",https://pbs.twimg.com/media/FKSxQhkUcAIPGZ-.jpg,0
124,Twitter for Android,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
125,Twitter for iPhone,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
126,Twitter for Android,0,"@SandraW23572601 World Freedom Convoy
2022 freedom convoy for Europe!

Instagram:

https://t.co/GO6do3D7qn
https://t.co/TIoHdmpzrA https://t.co/SXRJtXq3zM",https://pbs.twimg.com/media/FKSwrbTWYAYf_lf.jpg,0
127,Twitter Web App,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
128,Twitter for iPad,0,RT @BruvverEccles: Eccles is saved: Freedom convoy approaches Rome https://t.co/Hq1B5I36u0 https://t.co/dyi0cJQhHT,https://pbs.twimg.com/media/FKREbbxWUAEXaon.jpg,0
129,Twitter Web App,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
130,Twitter for iPhone,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
131,Twitter Web App,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
132,Twitter for Android,0,RT @nypost: Trucker 'Freedom Convoy' set to protest Canada vaccine mandates https://t.co/QOb3Dc2sQQ https://t.co/TX7QQJN3kZ,https://pbs.twimg.com/media/FKSIEGPWQAMLUes.jpg,0
133,Twitter for iPhone,0,RT @nypost: Trucker 'Freedom Convoy' set to protest Canada vaccine mandates https://t.co/QOb3Dc2sQQ https://t.co/TX7QQJN3kZ,https://pbs.twimg.com/media/FKSIEGPWQAMLUes.jpg,0
134,Twitter Web App,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
135,Twitter Web App,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
136,Twitter Web App,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
137,Twitter Web App,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
138,Twitter for Android,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
139,Twitter for Android,0,FREEDOM CONVOY 2022! 😍 https://t.co/UvXdEBBmP0,https://pbs.twimg.com/media/FKSsnp7XsAMnJqm.jpg,0
140,Twitter for iPhone,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
141,Twitter for iPhone,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
142,Twitter Web App,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
143,Twitter Web App,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
144,Twitter for iPhone,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
145,Twitter for iPad,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
146,Twitter for iPhone,4,The #TruckersForFreedom2022 gofundme has surpassed 8 million dollars. This should be interesting. #ParliamentHill Check it out here and donate! https://t.co/iFSK0qntvy #TruckerConvoy2022 https://t.co/juo2Lusr6X,https://pbs.twimg.com/media/FKSrvI6WYAcZ4y8.jpg,4
147,Twitter for Android,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
148,Echobox,78,#FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,78
149,Twitter,0,"Decine di migliaia salutano il Freedom Convoy 2022 quando arriva a Ottawa, in Canada (VIDEO) - https://t.co/HqfAPhbw4O di migliaia salutano il Freedom Convoy 2022 quando arriva a Ot... https://t.co/DFHjECuWT6",https://pbs.twimg.com/media/FKSq9AKX0AQyPNP.jpg,0
150,Twitter Web App,0,"Freedom Convoy 2022

https://t.co/jl8m1FXW3R

https://t.co/ToEoi7te7g

https://t.co/mIzbG1wWgs

#TrudeauHasGotToGo #whereistrudeau #woisttrudeau #FreedomConvoy2022 #freedomconvoy22 #freedomconvoy #michaelwendler https://t.co/OQzF04MNZa",https://pbs.twimg.com/media/FKSqxcbXoAYgPPQ.jpg,0
151,Twitter Web App,0,"@gofundme policy is pretty clear.

Campaigns like https://t.co/J3OKw28bXc sponsor people who are threatening violence against elected officials like @JustinTrudeau 

If @gofundme is sponsoring hate/terrorists then they need to be investigated and shut down by the government. https://t.co/hoy3qAFbRE",https://pbs.twimg.com/media/FKSpXXBVQAQrVDw.jpg,0
152,Twitter for iPad,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
153,Twitter Web App,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
154,Twitter for iPhone,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
155,Twitter for iPhone,0,RT @BruvverEccles: Eccles is saved: Freedom convoy approaches Rome https://t.co/Hq1B5I36u0 https://t.co/dyi0cJQhHT,https://pbs.twimg.com/media/FKREbbxWUAEXaon.jpg,0
156,Twitter for iPad,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
157,Twitter for iPhone,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
158,Twitter Web App,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
159,Twitter for iPad,0,https://t.co/FruEaLZ9Gn https://t.co/BF7AXfS4sH,https://pbs.twimg.com/media/FKSpF9sXsA0Jwgn.jpg,0
160,Twitter for Android,0,RT @nypost: Trucker 'Freedom Convoy' set to protest Canada vaccine mandates https://t.co/QOb3Dc2sQQ https://t.co/TX7QQJN3kZ,https://pbs.twimg.com/media/FKSIEGPWQAMLUes.jpg,0
161,Twitter Web App,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
162,Twitter for Android,0,"RT @LynneGreene: #TruckersForFreedom2022

https://t.co/JJpm3FiDa0 https://t.co/KaY5hnCS4s",https://pbs.twimg.com/media/FKSm22ZVIAEwqLn.jpg,0
163,Twitter for iPhone,0,"RT @LynneGreene: #TruckersForFreedom2022

https://t.co/JJpm3FiDa0 https://t.co/KaY5hnCS4s",https://pbs.twimg.com/media/FKSm22ZVIAEwqLn.jpg,0
164,Twitter Web App,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
165,Twitter for iPhone,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
166,Twitter Web App,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
167,Twitter for iPhone,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
168,Twitter for iPad,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
169,Twitter for iPad,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
170,Twitter for iPhone,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
171,Twitter for Android,0,"RT @LynneGreene: #TruckersForFreedom2022

https://t.co/JJpm3FiDa0 https://t.co/KaY5hnCS4s",https://pbs.twimg.com/media/FKSm22ZVIAEwqLn.jpg,0
172,Twitter for Android,113,"WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,113
173,Twitter Web App,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
174,Twitter Web App,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
175,Twitter Web App,3,"Truckers for Freedom 2022 - 
tshirts, coffee mugs, stickers, hats, and more available
https://t.co/lbTNxAFfFk

#TruckersForFreedom2022 
#FreedomConvoy2022  
#FreedomConvoyCanada2022
#Parliament https://t.co/4qJT1GPGdd",https://pbs.twimg.com/media/FKSmzRlUcAA3ixN.jpg,3
176,Twitter for Android,0,RT @tscheldt: Freedom Convoy 2022 (dit leest U niet in de Regimepers). Klik hier: https://t.co/3RadyLm4Yr https://t.co/PAysHQ4hPZ,https://pbs.twimg.com/media/FKKNnUsXoAAIjLm.jpg,0
177,Twitter for iPhone,0,"RT @LynneGreene: #TruckersForFreedom2022

https://t.co/JJpm3FiDa0 https://t.co/KaY5hnCS4s",https://pbs.twimg.com/media/FKSm22ZVIAEwqLn.jpg,0
178,Twitter Web App,0,"RT @LynneGreene: #TruckersForFreedom2022

https://t.co/JJpm3FiDa0 https://t.co/KaY5hnCS4s",https://pbs.twimg.com/media/FKSm22ZVIAEwqLn.jpg,0
179,Twitter for Android,0,"RT @LynneGreene: #TruckersForFreedom2022

https://t.co/JJpm3FiDa0 https://t.co/KaY5hnCS4s",https://pbs.twimg.com/media/FKSm22ZVIAEwqLn.jpg,0
180,TweetDeck,4,"Freedom Convoy 2022 on GoFundMe: $8,073,750.00!!!

Truckers4Fredom on MeWe:
https://t.co/aZclwtiXC0

Rebel News:
https://t.co/TR81d8pktb

Live: 
https://t.co/WPv7mS56Zc

GoFundMe:
https://t.co/ZVKWBoEOdm

#TruckersForFreedom #TruckerConvoy2022 #CanadianFreedomConvoy https://t.co/VX1Wyrcpel",https://pbs.twimg.com/media/FKSm1hLVEAE5akU.jpg,4
181,Twitter for Android,16,"#TruckersForFreedom2022

https://t.co/JJpm3FiDa0 https://t.co/KaY5hnCS4s",https://pbs.twimg.com/media/FKSm22ZVIAEwqLn.jpg,16
182,Twitter for Android,1,"Canadian freedom convoy 2022 editon truck?

#legomasters
#LEGO 
#freedomconvoy22 
#ConvoyForFreedom2022 

@nagyester https://t.co/fELAraQ965",https://pbs.twimg.com/media/FKSm2q9WUAA_6Fr.jpg,1
183,Twitter Web App,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
184,IFTTT,0,Φορτηγά ετοιμάζονται σε Ευρώπη και Αυστραλία – Το «Freedom Convoy» παίρνει διεθνείς διαστάσεις! Follow Us! https://t.co/s36bbpMvn6. https://t.co/Fn31n6vdzG,https://pbs.twimg.com/media/FKSkKlBWYAM86dq.jpg,0
185,Twitter Web App,2,"SITREP 22-01-19  FREEDOM CONVOY 2022

Amish in St Jacobs, Ontario join the Canadian Freedom Convoy 2022 https://t.co/dM9uOgtDTt",https://pbs.twimg.com/media/FKSjRu3VkAIPs21.jpg,2
186,Twitter Web App,0,Freedom Convoy 2022 ... https://t.co/Pt7UzH0ih6,https://pbs.twimg.com/media/FKSjDVnXMAAUA-I.png,0
187,TweetDeck,1,"PHOTOS: Thousands of truckers and protesters against cross-border vaccine mandates and COVID restrictions rallied on Parliament Hill Jan. 29. #cdnpoli 

https://t.co/sRwPowQZnb https://t.co/m8T9HX3yEG",https://pbs.twimg.com/media/FKSiYvHXsAMdKJP.jpg,1
188,Twitter for iPhone,0,RT @Lady_Pie45: Freedom Convoy 2022 https://t.co/4iRwEaNDxD,https://pbs.twimg.com/media/FKJDDjiXIAUpFQf.jpg,0
189,Twitter for Android,0,This is from  the Freedom Convoy 2022 Telegram channel https://t.co/g5qXDRqZy4,https://pbs.twimg.com/media/FKShzjfUYAINUgh.jpg,0
190,Twitter Web App,0,RT @BruvverEccles: Eccles is saved: Freedom convoy approaches Rome https://t.co/Hq1B5I36u0 https://t.co/dyi0cJQhHT,https://pbs.twimg.com/media/FKREbbxWUAEXaon.jpg,0
191,Twitter for iPad,0,RT @nypost: Trucker 'Freedom Convoy' set to protest Canada vaccine mandates https://t.co/QOb3Dc2sQQ https://t.co/TX7QQJN3kZ,https://pbs.twimg.com/media/FKSIEGPWQAMLUes.jpg,0
192,Twitter for iPhone,0,RT @Ryszardrjk: Covid Mandates: Canada Has Had Enough. The Freedom Convoy 2022 -   https://t.co/B8R99pr3Yz https://t.co/Qtm232lm38,https://pbs.twimg.com/media/FKSgPrRXEAE7_Lr.jpg,0
193,SocialRabbit Plugin,0,#truthpeep Global Research Weekender: Canadian Freedom Convoy Paving the Way for the End of Medical Tyranny https://t.co/9DADZCVMue https://t.co/IRy7TBOHRP,https://pbs.twimg.com/media/FKShNRcXwAIC_t1.jpg,0
194,Twitter for iPhone,1,🔴LIVE Ottawa - RAW Footage: Freedom Convoy 2022 - Parliament Hill - Satu... https://t.co/obTTQWMkHE via @YouTube https://t.co/niqQBrEBqu,https://pbs.twimg.com/media/FKShJxSXwAQxFyQ.jpg,1
195,Twitter Web App,3,"@Staalesorensen Det er hovedsakelig uttalt en demonstrasjon mot et nytt krav om at truck-sjåfører som krysser grensen må være vaksinerte, så litt rart du sier det er ""bare ""Fuck Trudeau"""". Men så er det jo mer enn det også, sånn som i skjermbildet her, fra https://t.co/19BYjvqnBZ https://t.co/8LcoJYwwZn",https://pbs.twimg.com/media/FKSgzuQX0AUJbqH.jpg,3
196,Twitter for iPad,0,RT @Ryszardrjk: Covid Mandates: Canada Has Had Enough. The Freedom Convoy 2022 -   https://t.co/B8R99pr3Yz https://t.co/Qtm232lm38,https://pbs.twimg.com/media/FKSgPrRXEAE7_Lr.jpg,0
197,Twitter Web App,4,Covid Mandates: Canada Has Had Enough. The Freedom Convoy 2022 -   https://t.co/B8R99pr3Yz https://t.co/Qtm232lm38,https://pbs.twimg.com/media/FKSgPrRXEAE7_Lr.jpg,4
198,Twitter Web App,0,RT @nypost: Trucker 'Freedom Convoy' set to protest Canada vaccine mandates https://t.co/QOb3Dc2sQQ https://t.co/TX7QQJN3kZ,https://pbs.twimg.com/media/FKSIEGPWQAMLUes.jpg,0
199,Twitter for iPhone,0,RT @ElCid30639603: 🇨🇦💀   Convoy For Freedom 2022 https://t.co/UznEbJiXNo,https://pbs.twimg.com/media/FKSK-x3XEAo0B26.jpg,0
200,Twitter Web App,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
201,Twitter for iPhone,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
202,Twitter for Android,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
203,Twitter for iPhone,0,RT @nypost: Trucker 'Freedom Convoy' set to protest Canada vaccine mandates https://t.co/QOb3Dc2sQQ https://t.co/TX7QQJN3kZ,https://pbs.twimg.com/media/FKSIEGPWQAMLUes.jpg,0
204,Twitter Web App,20,A few happy Canadians at the Peace Tower today. Freedom Convoy 2022 #FreedomConvoy2022 #TruckersForFreedom2022 https://t.co/gAT4pyIbEx,https://pbs.twimg.com/media/FKSfZIjXMAQsY4M.jpg,20
205,Twitter for iPhone,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
206,Twitter for Android,0,FREEDOM CONVOY 2022! 😍 https://t.co/2rxuoRltn3,https://pbs.twimg.com/media/FKSfK6VWQAg1a9i.jpg,0
207,Twitter for Android,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
208,Twitter Web App,7,turning red‘r by the minute as the #ConvoyForFreedom2022 descends on ottawa &lt;3 trucks will not move until freedom from mandates is achieved &lt;3 THANK YOU TRUCKERS &lt;3 https://t.co/6JhG2Z9VZu for truckers over 8million and growing rapidly https://t.co/Cc6GsUll2z,https://pbs.twimg.com/media/FKScYjJVUAQ7F3u.jpg,7
209,Twitter for iPhone,0,RT @nypost: Trucker 'Freedom Convoy' set to protest Canada vaccine mandates https://t.co/QOb3Dc2sQQ https://t.co/TX7QQJN3kZ,https://pbs.twimg.com/media/FKSIEGPWQAMLUes.jpg,0
210,Twitter for Android,2,"🔹️ BREAKING NEWS  !!!!

🛑 STOP THE PRESS  !!!!

Wasn't this just around 2 million just a few days ago ?? ( check out thread) 

What's happening??

#TruckersForFreedom

https://t.co/KcOOH0WSPK https://t.co/CBpojoWK0V https://t.co/BpoMDcNk7C",https://pbs.twimg.com/media/FKSdpgrWUAMIaHM.jpg,2
211,Twitter Web App,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
212,Twitter for Android,0,OTTAWA IS LOADED WITH PEOPLE!! FREEDOM CONVOY 2022! ❤ https://t.co/K9I8bTknLs,https://pbs.twimg.com/media/FKSdFA5WYAEbMgs.jpg,0
213,Twitter for iPhone,0,"🔴LIVE Ottawa - LIVE STREAM: Freedom Convoy 2022 - Parliament Hill - Saturday, Jan. 30, 2022 https://t.co/3049i5POPH via @YouTube

#EndTheMandates #FreedomConvoy2022 #TruckersForFreedom2022 https://t.co/RNEUDoPCr2",https://pbs.twimg.com/media/FKSdCPSUcAMowFX.jpg,0
214,TweetDeck,2,"Canadian Truckers Talking To Canada &amp; The Rest Of The World
https://t.co/sI1UJQyL2P

Convoy News:

Truckers4Fredom on MeWe:
https://t.co/aZclwtiXC0

Rebel News:
https://t.co/TR81d8pktb

GoFundMe:
https://t.co/ZVKWBoEOdm

#TruckersForFreedom #TruckerConvoy2022 https://t.co/1wlUJ9YTNn",https://pbs.twimg.com/media/FKScn3BUYAYMBHr.jpg,2
215,Twitter Web App,0,RT @nypost: Trucker 'Freedom Convoy' set to protest Canada vaccine mandates https://t.co/QOb3Dc2sQQ https://t.co/TX7QQJN3kZ,https://pbs.twimg.com/media/FKSIEGPWQAMLUes.jpg,0
216,Echobox,79,#FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,79
217,Twitter Web App,1,"Freedom Convoy 2022. Tens of thousands of Canadian truckers drive to the capital Ottawa against the vaccine pass.
ARTICLE 25/01/22: https://t.co/FDVHWBSKQi
LIVE 29/01/22: https://t.co/3VhRjKh3hs
#canada #ConvoyForFreedom2022 #convoy2022 https://t.co/ykD9b5tj6b",https://pbs.twimg.com/media/FKScH_QXIAMagU5.jpg,1
218,Twitter Web App,1,"Go Fund Me for the Truckers. 
Please show your support.
George Floyd’s parents raised twice the amount as this.
https://t.co/oQOAf0WvL8 https://t.co/uB42uCCaxF",https://pbs.twimg.com/media/FKSbql0WYAk1QaK.jpg,1
219,SAM Broadcaster Cloud,0,"#NowPlaying   Freedom Convoy 2022 + Biden Admin Asked Why Health is Ignored, Still by   High Intensity Health 
    US Sports Radio  https://t.co/kwgJFYvLHZ  https://t.co/oTZrHSVAzi  https://t.co/HcYg9PqY8Z  53:17 https://t.co/gcKMd9hKez",https://pbs.twimg.com/media/FKSb0xgXwAEjyH6.jpg,0
220,Twitter Web App,0,"a message from Freedom Convoy 2022
https://t.co/KWsRUrTsTb https://t.co/zRj7S1IfFN https://t.co/pywDXkEwTl",https://pbs.twimg.com/media/FKSbahaWUAQ7iqC.png,0
